model,model_label,family,layer_index,component,param_kind,tensor_count,total_numel,mean_std,std_std,median_std,min_std,max_std,mean_rms,std_rms,median_rms,min_rms,max_rms,mean_fro_norm,std_fro_norm,median_fro_norm,min_fro_norm,max_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,min_abs_mean,max_abs_mean
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,23,mlp,weight,1,141557760,0.0219566207379102,0.0,0.0219566207379102,0.0219566207379102,0.0219566207379102,0.0219566226005554,0.0,0.0219566226005554,0.0219566226005554,0.0219566226005554,261.235610637043,0.0,261.235610637043,261.235610637043,261.235610637043,0.0173780974000692,0.0,0.0173780974000692,0.0173780974000692,0.0173780974000692
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,24,mlp,weight,1,141557760,0.0219683945178985,0.0,0.0219683945178985,0.0219683945178985,0.0219683945178985,0.0219683945178985,0.0,0.0219683945178985,0.0219683945178985,0.0219683945178985,261.37567061217857,0.0,261.37567061217857,261.37567061217857,261.37567061217857,0.0174093972891569,0.0,0.0174093972891569,0.0174093972891569,0.0174093972891569
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,25,mlp,weight,1,141557760,0.0219911057502031,0.0,0.0219911057502031,0.0219911057502031,0.0219911057502031,0.0219911038875579,0.0,0.0219911038875579,0.0219911038875579,0.0219911038875579,261.64586226041524,0.0,261.64586226041524,261.64586226041524,261.64586226041524,0.0174333732575178,0.0,0.0174333732575178,0.0174333732575178,0.0174333732575178
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,26,mlp,weight,1,141557760,0.0219757873564958,0.0,0.0219757873564958,0.0219757873564958,0.0219757873564958,0.0219757873564958,0.0,0.0219757873564958,0.0219757873564958,0.0219757873564958,261.4636291630195,0.0,261.4636291630195,261.4636291630195,261.4636291630195,0.0174078699201345,0.0,0.0174078699201345,0.0174078699201345,0.0174078699201345
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,27,mlp,weight,1,141557760,0.0219736713916063,0.0,0.0219736713916063,0.0219736713916063,0.0219736713916063,0.0219736713916063,0.0,0.0219736713916063,0.0219736713916063,0.0219736713916063,261.43845382571686,0.0,261.43845382571686,261.43845382571686,261.43845382571686,0.017388517037034,0.0,0.017388517037034,0.017388517037034,0.017388517037034
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,28,mlp,weight,1,141557760,0.0221229363232851,0.0,0.0221229363232851,0.0221229363232851,0.0221229363232851,0.0221229363232851,0.0,0.0221229363232851,0.0221229363232851,0.0221229363232851,263.2143788522199,0.0,263.2143788522199,263.2143788522199,263.2143788522199,0.0174912884831428,0.0,0.0174912884831428,0.0174912884831428,0.0174912884831428
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,29,mlp,weight,1,141557760,0.0221841391175985,0.0,0.0221841391175985,0.0221841391175985,0.0221841391175985,0.0221841391175985,0.0,0.0221841391175985,0.0221841391175985,0.0221841391175985,263.9425577545958,0.0,263.9425577545958,263.9425577545958,263.9425577545958,0.0175524707883596,0.0,0.0175524707883596,0.0175524707883596,0.0175524707883596
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,30,mlp,weight,1,141557760,0.0222442559897899,0.0,0.0222442559897899,0.0222442559897899,0.0222442559897899,0.0222442541271448,0.0,0.0222442541271448,0.0222442541271448,0.0222442541271448,264.6577944061053,0.0,264.6577944061053,264.6577944061053,264.6577944061053,0.0176093187183141,0.0,0.0176093187183141,0.0176093187183141,0.0176093187183141
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,31,mlp,weight,1,141557760,0.0222913138568401,0.0,0.0222913138568401,0.0222913138568401,0.0222913138568401,0.0222913157194852,0.0,0.0222913157194852,0.0222913157194852,0.0222913157194852,265.2177240472098,0.0,265.2177240472098,265.2177240472098,265.2177240472098,0.0176487602293491,0.0,0.0176487602293491,0.0176487602293491,0.0176487602293491
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,32,mlp,weight,1,141557760,0.0223760977387428,0.0,0.0223760977387428,0.0223760977387428,0.0223760977387428,0.0223760996013879,0.0,0.0223760996013879,0.0223760996013879,0.0223760996013879,266.22646612762753,0.0,266.22646612762753,266.22646612762753,266.22646612762753,0.0177008546888828,0.0,0.0177008546888828,0.0177008546888828,0.0177008546888828
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,33,mlp,weight,1,141557760,0.0224836710840463,0.0,0.0224836710840463,0.0224836710840463,0.0224836710840463,0.0224836710840463,0.0,0.0224836710840463,0.0224836710840463,0.0224836710840463,267.50633063459816,0.0,267.50633063459816,267.50633063459816,267.50633063459816,0.0177954714745283,0.0,0.0177954714745283,0.0177954714745283,0.0177954714745283
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,34,mlp,weight,1,141557760,0.0226123612374067,0.0,0.0226123612374067,0.0226123612374067,0.0226123612374067,0.0226123593747615,0.0,0.0226123593747615,0.0226123593747615,0.0226123593747615,269.03743880266273,0.0,269.03743880266273,269.03743880266273,269.03743880266273,0.0178906563669443,0.0,0.0178906563669443,0.0178906563669443,0.0178906563669443
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,35,mlp,weight,1,141557760,0.0226060096174478,0.0,0.0226060096174478,0.0226060096174478,0.0226060096174478,0.022606011480093,0.0,0.022606011480093,0.022606011480093,0.022606011480093,268.9619127907549,0.0,268.9619127907549,268.9619127907549,268.9619127907549,0.017861096188426,0.0,0.017861096188426,0.017861096188426,0.017861096188426
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,36,mlp,weight,1,141557760,0.0227453988045454,0.0,0.0227453988045454,0.0227453988045454,0.0227453988045454,0.0227453988045454,0.0,0.0227453988045454,0.0227453988045454,0.0227453988045454,270.6203159741965,0.0,270.6203159741965,270.6203159741965,270.6203159741965,0.017969686537981,0.0,0.017969686537981,0.017969686537981,0.017969686537981
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,37,mlp,weight,1,141557760,0.0227020531892776,0.0,0.0227020531892776,0.0227020531892776,0.0227020531892776,0.0227020531892776,0.0,0.0227020531892776,0.0227020531892776,0.0227020531892776,270.10459830309003,0.0,270.10459830309003,270.10459830309003,270.10459830309003,0.0179300997406244,0.0,0.0179300997406244,0.0179300997406244,0.0179300997406244
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,38,mlp,weight,1,141557760,0.0227122213691473,0.0,0.0227122213691473,0.0227122213691473,0.0227122213691473,0.0227122232317924,0.0,0.0227122232317924,0.0227122232317924,0.0227122232317924,270.22559948414107,0.0,270.22559948414107,270.22559948414107,270.22559948414107,0.0179387554526329,0.0,0.0179387554526329,0.0179387554526329,0.0179387554526329
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,39,mlp,weight,1,141557760,0.0227552317082881,0.0,0.0227552317082881,0.0227552317082881,0.0227552317082881,0.0227552335709333,0.0,0.0227552335709333,0.0227552335709333,0.0227552335709333,270.73732810532226,0.0,270.73732810532226,270.73732810532226,270.73732810532226,0.0179640650749206,0.0,0.0179640650749206,0.0179640650749206,0.0179640650749206
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,40,mlp,weight,1,141557760,0.0227594450116157,0.0,0.0227594450116157,0.0227594450116157,0.0227594450116157,0.0227594431489706,0.0,0.0227594431489706,0.0227594431489706,0.0227594431489706,270.7874128432669,0.0,270.7874128432669,270.7874128432669,270.7874128432669,0.0179985612630844,0.0,0.0179985612630844,0.0179985612630844,0.0179985612630844
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,41,mlp,weight,1,141557760,0.022776573896408,0.0,0.022776573896408,0.022776573896408,0.022776573896408,0.022776573896408,0.0,0.022776573896408,0.022776573896408,0.022776573896408,270.9912311330327,0.0,270.9912311330327,270.9912311330327,270.9912311330327,0.0180166214704513,0.0,0.0180166214704513,0.0180166214704513,0.0180166214704513
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,42,mlp,weight,1,141557760,0.0228464491665363,0.0,0.0228464491665363,0.0228464491665363,0.0228464491665363,0.0228464491665363,0.0,0.0228464491665363,0.0228464491665363,0.0228464491665363,271.82259346013,0.0,271.82259346013,271.82259346013,271.82259346013,0.0180534534156322,0.0,0.0180534534156322,0.0180534534156322,0.0180534534156322
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,43,mlp,weight,1,141557760,0.0229539461433887,0.0,0.0229539461433887,0.0229539461433887,0.0229539461433887,0.0229539480060338,0.0,0.0229539480060338,0.0229539480060338,0.0229539480060338,273.1015936729493,0.0,273.1015936729493,273.1015936729493,273.1015936729493,0.0181153677403926,0.0,0.0181153677403926,0.0181153677403926,0.0181153677403926
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,44,mlp,weight,1,141557760,0.0231960285454988,0.0,0.0231960285454988,0.0231960285454988,0.0231960285454988,0.0231960285454988,0.0,0.0231960285454988,0.0231960285454988,0.0231960285454988,275.98182068695667,0.0,275.98182068695667,275.98182068695667,275.98182068695667,0.0182967633008956,0.0,0.0182967633008956,0.0182967633008956,0.0182967633008956
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,45,mlp,weight,1,141557760,0.0232929307967424,0.0,0.0232929307967424,0.0232929307967424,0.0232929307967424,0.0232929307967424,0.0,0.0232929307967424,0.0232929307967424,0.0232929307967424,277.13474476076595,0.0,277.13474476076595,277.13474476076595,277.13474476076595,0.0184033382683992,0.0,0.0184033382683992,0.0184033382683992,0.0184033382683992
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,46,mlp,weight,1,141557760,0.0233904160559177,0.0,0.0233904160559177,0.0233904160559177,0.0233904160559177,0.0233904141932725,0.0,0.0233904141932725,0.0233904141932725,0.0233904141932725,278.2945831877775,0.0,278.2945831877775,278.2945831877775,278.2945831877775,0.0185154937207698,0.0,0.0185154937207698,0.0185154937207698,0.0185154937207698
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,47,mlp,weight,1,141557760,0.023468105122447,0.0,0.023468105122447,0.023468105122447,0.023468105122447,0.023468105122447,0.0,0.023468105122447,0.023468105122447,0.023468105122447,279.2189347008989,0.0,279.2189347008989,279.2189347008989,279.2189347008989,0.0185878928750753,0.0,0.0185878928750753,0.0185878928750753,0.0185878928750753
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,48,mlp,weight,1,141557760,0.0234724301844835,0.0,0.0234724301844835,0.0234724301844835,0.0234724301844835,0.0234724320471286,0.0,0.0234724320471286,0.0234724320471286,0.0234724320471286,279.270415606316,0.0,279.270415606316,279.270415606316,279.270415606316,0.0186140500009059,0.0,0.0186140500009059,0.0186140500009059,0.0186140500009059
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,49,mlp,weight,1,141557760,0.0235804636031389,0.0,0.0235804636031389,0.0235804636031389,0.0235804636031389,0.0235804636031389,0.0,0.0235804636031389,0.0235804636031389,0.0235804636031389,280.5557539762394,0.0,280.5557539762394,280.5557539762394,280.5557539762394,0.0186746306717395,0.0,0.0186746306717395,0.0186746306717395,0.0186746306717395
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,50,mlp,weight,1,141557760,0.0236105546355247,0.0,0.0236105546355247,0.0236105546355247,0.0236105546355247,0.0236105546355247,0.0,0.0236105546355247,0.0236105546355247,0.0236105546355247,280.9137712069862,0.0,280.9137712069862,280.9137712069862,280.9137712069862,0.0187115594744682,0.0,0.0187115594744682,0.0187115594744682,0.0187115594744682
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,51,mlp,weight,1,141557760,0.0236246362328529,0.0,0.0236246362328529,0.0236246362328529,0.0236246362328529,0.0236246362328529,0.0,0.0236246362328529,0.0236246362328529,0.0236246362328529,281.0813113038262,0.0,281.0813113038262,281.0813113038262,281.0813113038262,0.0187266990542411,0.0,0.0187266990542411,0.0187266990542411,0.0187266990542411
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,52,mlp,weight,1,141557760,0.0237301401793956,0.0,0.0237301401793956,0.0237301401793956,0.0237301401793956,0.0237301401793956,0.0,0.0237301401793956,0.0237301401793956,0.0237301401793956,282.3365766695935,0.0,282.3365766695935,282.3365766695935,282.3365766695935,0.0188238155096769,0.0,0.0188238155096769,0.0188238155096769,0.0188238155096769
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,53,mlp,weight,1,141557760,0.0237789489328861,0.0,0.0237789489328861,0.0237789489328861,0.0237789489328861,0.0237789507955312,0.0,0.0237789507955312,0.0237789507955312,0.0237789507955312,282.91731585447303,0.0,282.91731585447303,282.91731585447303,282.91731585447303,0.0188774839043617,0.0,0.0188774839043617,0.0188774839043617,0.0188774839043617
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,54,mlp,weight,1,141557760,0.0238602291792631,0.0,0.0238602291792631,0.0238602291792631,0.0238602291792631,0.0238602291792631,0.0,0.0238602291792631,0.0238602291792631,0.0238602291792631,283.8843502017892,0.0,283.8843502017892,283.8843502017892,283.8843502017892,0.018954450264573,0.0,0.018954450264573,0.018954450264573,0.018954450264573
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,55,mlp,weight,1,141557760,0.0239297989755868,0.0,0.0239297989755868,0.0239297989755868,0.0239297989755868,0.0239297989755868,0.0,0.0239297989755868,0.0239297989755868,0.0239297989755868,284.71207806117576,0.0,284.71207806117576,284.71207806117576,284.71207806117576,0.0190027989447116,0.0,0.0190027989447116,0.0190027989447116,0.0190027989447116
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,56,mlp,weight,1,141557760,0.0239773243665695,0.0,0.0239773243665695,0.0239773243665695,0.0239773243665695,0.0239773243665695,0.0,0.0239773243665695,0.0239773243665695,0.0239773243665695,285.2775258880112,0.0,285.2775258880112,285.2775258880112,285.2775258880112,0.0190384127199649,0.0,0.0190384127199649,0.0190384127199649,0.0190384127199649
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,57,mlp,weight,1,141557760,0.0240410733968019,0.0,0.0240410733968019,0.0240410733968019,0.0240410733968019,0.0240410733968019,0.0,0.0240410733968019,0.0240410733968019,0.0240410733968019,286.0359994084268,0.0,286.0359994084268,286.0359994084268,286.0359994084268,0.0190872158855199,0.0,0.0190872158855199,0.0190872158855199,0.0190872158855199
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,58,mlp,weight,1,141557760,0.0241099316626787,0.0,0.0241099316626787,0.0241099316626787,0.0241099316626787,0.0241099316626787,0.0,0.0241099316626787,0.0241099316626787,0.0241099316626787,286.85526161741876,0.0,286.85526161741876,286.85526161741876,286.85526161741876,0.0191337019205093,0.0,0.0191337019205093,0.0191337019205093,0.0191337019205093
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,59,mlp,weight,1,141557760,0.024149065837264,0.0,0.024149065837264,0.024149065837264,0.024149065837264,0.0241490639746189,0.0,0.0241490639746189,0.0241490639746189,0.0241490639746189,287.32085022780365,0.0,287.32085022780365,287.32085022780365,287.32085022780365,0.01915830001235,0.0,0.01915830001235,0.01915830001235,0.01915830001235
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,60,mlp,weight,1,141557760,0.0241782739758491,0.0,0.0241782739758491,0.0241782739758491,0.0241782739758491,0.024178272113204,0.0,0.024178272113204,0.024178272113204,0.024178272113204,287.6683629604156,0.0,287.6683629604156,287.6683629604156,287.6683629604156,0.0191723387688398,0.0,0.0191723387688398,0.0191723387688398,0.0191723387688398
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,61,mlp,weight,1,141557760,0.0239745378494262,0.0,0.0239745378494262,0.0239745378494262,0.0239745378494262,0.0239745359867811,0.0,0.0239745359867811,0.0239745359867811,0.0239745359867811,285.2443502894702,0.0,285.2443502894702,285.2443502894702,285.2443502894702,0.018992256373167,0.0,0.018992256373167,0.018992256373167,0.018992256373167
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,62,mlp,weight,1,141557760,0.0233254712074995,0.0,0.0233254712074995,0.0233254712074995,0.0233254712074995,0.0233254730701446,0.0,0.0233254730701446,0.0233254730701446,0.0233254730701446,277.5219263787406,0.0,277.5219263787406,277.5219263787406,277.5219263787406,0.018405532464385,0.0,0.018405532464385,0.018405532464385,0.018405532464385
Qwen/Qwen2.5-32B-Instruct,32B,down_proj.weight,63,mlp,weight,1,141557760,0.0221994202584028,0.0,0.0221994202584028,0.0221994202584028,0.0221994202584028,0.0221994221210479,0.0,0.0221994221210479,0.0221994221210479,0.0221994221210479,264.1243919469989,0.0,264.1243919469989,264.1243919469989,264.1243919469989,0.0173606444150209,0.0,0.0173606444150209,0.0173606444150209,0.0173606444150209
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,0,mlp,weight,1,141557760,0.0169702507555484,0.0,0.0169702507555484,0.0169702507555484,0.0169702507555484,0.0169702526181936,0.0,0.0169702526181936,0.0169702526181936,0.0169702526181936,201.908753729116,0.0,201.908753729116,201.908753729116,201.908753729116,0.0131948413327336,0.0,0.0131948413327336,0.0131948413327336,0.0131948413327336
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,1,mlp,weight,1,141557760,0.0051755672320723,0.0,0.0051755672320723,0.0051755672320723,0.0051755672320723,0.0051756505854427,0.0,0.0051756505854427,0.0051756505854427,0.0051756505854427,61.57888058329572,0.0,61.57888058329572,61.57888058329572,61.57888058329572,0.0016007840167731,0.0,0.0016007840167731,0.0016007840167731,0.0016007840167731
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,2,mlp,weight,1,141557760,0.0100026382133364,0.0,0.0100026382133364,0.0100026382133364,0.0100026382133364,0.0100026428699493,0.0,0.0100026428699493,0.0100026428699493,0.0100026428699493,119.00949274636491,0.0,119.00949274636491,119.00949274636491,119.00949274636491,0.0040955385193228,0.0,0.0040955385193228,0.0040955385193228,0.0040955385193228
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,3,mlp,weight,1,141557760,0.0148237561807036,0.0,0.0148237561807036,0.0148237561807036,0.0148237561807036,0.0148237822577357,0.0,0.0148237822577357,0.0148237822577357,0.0148237822577357,176.37046828651114,0.0,176.37046828651114,176.37046828651114,176.37046828651114,0.007865416817367,0.0,0.007865416817367,0.007865416817367,0.007865416817367
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,4,mlp,weight,1,141557760,0.0180864408612251,0.0,0.0180864408612251,0.0180864408612251,0.0180864408612251,0.0180865004658699,0.0,0.0180865004658699,0.0180865004658699,0.0180865004658699,215.18965277333547,0.0,215.18965277333547,215.18965277333547,215.18965277333547,0.0113573763519525,0.0,0.0113573763519525,0.0113573763519525,0.0113573763519525
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,5,mlp,weight,1,141557760,0.0207139402627944,0.0,0.0207139402627944,0.0207139402627944,0.0207139402627944,0.0207139905542135,0.0,0.0207139905542135,0.0207139905542135,0.0207139905542135,246.45101706229747,0.0,246.45101706229747,246.45101706229747,246.45101706229747,0.0143071627244353,0.0,0.0143071627244353,0.0143071627244353,0.0143071627244353
Qwen/Qwen2.5-32B-Instruct,32B,gate_proj.weight,6,mlp,weight,1,141557760,0.021263763308525,0.0,0.021263763308525,0.021263763308525,0.021263763308525,0.0212638042867183,0.0,0.0212638042867183,0.0212638042867183,0.0212638042867183,252.99259354974367,0.0,252.99259354974367,252.99259354974367,252.99259354974367,0.01521145273,0.0,0.01521145273,0.01521145273,0.01521145273
