model,model_label,layer_index,component,mean_rms,std_rms,mean_fro_norm,std_fro_norm,mean_tensor_std,std_tensor_std
Qwen/Qwen2.5-7B-Instruct,7B,19,attention,0.8026609221207244,1.2053657653356775,56.45128025026884,50.89942056210059,0.8027343412062952,1.2055364289637083
Qwen/Qwen2.5-7B-Instruct,7B,19,mlp,0.0166831625004609,0.0002700745657320559,137.46692658070984,2.2253766633142846,0.016683160637815768,0.0002700766460038681
Qwen/Qwen2.5-7B-Instruct,7B,19,norm,1.0305945873260498,0.05638945102691656,61.6981096070041,3.375840095535839,0.3731492608785629,0.07630868256092069
Qwen/Qwen2.5-7B-Instruct,7B,20,all,0.3618209529668093,0.4885454086719025,66.94859787454934,46.379903479186,0.24275290609026948,0.3861432043775185
Qwen/Qwen2.5-7B-Instruct,7B,20,attention,0.3165202441492251,0.47466387115441216,37.95139864925153,26.16067379543162,0.3165196856217725,0.4745052986077647
Qwen/Qwen2.5-7B-Instruct,7B,20,mlp,0.016725139692425665,0.00032965219019315825,137.81281277379375,2.7162879595041485,0.016725139692425665,0.00032965371074764895
Qwen/Qwen2.5-7B-Instruct,7B,20,norm,1.0380171537399292,0.0207061767578125,62.14247281422509,1.239606707483457,0.3236108273267746,0.06617851555347445
Qwen/Qwen2.5-7B-Instruct,7B,21,all,0.3724197398405522,0.5084907470239158,67.74645148314774,46.80552224357894,0.2372667482122779,0.4051351021061649
Qwen/Qwen2.5-7B-Instruct,7B,21,attention,0.329149432081197,0.502269427958427,38.69373014238954,27.48566811368617,0.3290906370218311,0.5019730947872068
Qwen/Qwen2.5-7B-Instruct,7B,21,mlp,0.01680893078446387,0.00022969746436516636,138.50323965760637,1.8926749930529707,0.016808930163582134,0.0002296980927652534
Qwen/Qwen2.5-7B-Instruct,7B,21,norm,1.057282030582428,0.05601686239242554,63.2957939141135,3.3535345112722905,0.24656986445188522,0.01968384534120561
Qwen/Qwen2.5-7B-Instruct,7B,22,all,0.36670937404657405,0.49496007049649476,67.69171033070494,46.96413909588808,0.21950317725228766,0.35355941109823363
Qwen/Qwen2.5-7B-Instruct,7B,22,attention,0.2964771139834608,0.4365980766719907,36.95042147856871,25.233837101681168,0.2962676743045449,0.4361163390333685
Qwen/Qwen2.5-7B-Instruct,7B,22,mlp,0.01688866751889383,0.00025169561024450523,139.16025920155474,2.073936639603703,0.01688866317272183,0.0002517006361586873
Qwen/Qwen2.5-7B-Instruct,7B,22,norm,1.1372533440589905,0.09047847986221325,68.083398006907,5.41663156032844,0.25474920868873596,0.029804885387420654
Qwen/Qwen2.5-7B-Instruct,7B,23,all,0.39947633910924196,0.5190027067213294,69.40318688364171,46.653121447911616,0.24636965291574597,0.36503927811593195
Qwen/Qwen2.5-7B-Instruct,7B,23,attention,0.3344219545168536,0.4442547659917068,38.68801995646488,25.19838649856456,0.3343500971261944,0.44425876124619557
Qwen/Qwen2.5-7B-Instruct,7B,23,mlp,0.016918666660785665,0.00018076190629108524,139.40744793665309,1.489452836056668,0.0169186641772588,0.00018076426393245709
Qwen/Qwen2.5-7B-Instruct,7B,23,norm,1.2010031938552856,0.22052586078643804,71.8998795492436,13.202115455780124,0.2826145812869072,0.036935754120349884
Qwen/Qwen2.5-7B-Instruct,7B,24,all,0.43170708348043263,0.576997309162483,71.46238621842288,47.242017358599966,0.26486076957856614,0.4373558527462951
Qwen/Qwen2.5-7B-Instruct,7B,24,attention,0.37623552858297316,0.5375359565705556,41.25190270863965,29.20729161265364,0.3763570471533707,0.5375735767469033
Qwen/Qwen2.5-7B-Instruct,7B,24,mlp,0.016964768369992535,0.0003753652601352883,139.7873195751755,3.0929572648196237,0.016964764023820498,0.00037537012737923995
Qwen/Qwen2.5-7B-Instruct,7B,24,norm,1.247970998287201,0.22621804475784302,74.71167846753528,13.54288669103586,0.24646780639886856,0.014317773282527937
Qwen/Qwen2.5-7B-Instruct,7B,25,all,0.4379097108418743,0.5650828745873517,71.79272005345557,47.0651842517262,0.27091373441119987,0.3843299623840398
Qwen/Qwen2.5-7B-Instruct,7B,25,attention,0.36199907931898323,0.4617839001014673,39.922866597117455,25.19597669301467,0.3619655974741493,0.4617228172314395
Qwen/Qwen2.5-7B-Instruct,7B,25,mlp,0.017080713684360135,0.0005676735259892207,140.74269275559666,4.677550489412122,0.017080709959069837,0.0005676787868907724
Qwen/Qwen2.5-7B-Instruct,7B,25,norm,1.3348404169082642,0.28152692317962646,79.91224809742742,16.854036667052625,0.33298175036907196,0.10287363827228546
Qwen/Qwen2.5-7B-Instruct,7B,26,all,0.44647354787836474,0.5896246853724767,73.37669692584096,47.40291255140243,0.2962168382946402,0.41951952022308425
Qwen/Qwen2.5-7B-Instruct,7B,26,attention,0.35026369988918304,0.4725303247523783,40.85501799070452,27.108979663364387,0.3502836984449199,0.4725762325797102
Qwen/Qwen2.5-7B-Instruct,7B,26,mlp,0.017138273765643402,0.0006142257104821816,141.21697977806784,5.061133981312335,0.0171382706612348,0.0006142300336068161
Qwen/Qwen2.5-7B-Instruct,7B,26,norm,1.4272109270095825,0.18360209465026855,85.44214892047822,10.991618138805528,0.5256006792187691,0.30765997618436813
Qwen/Qwen2.5-7B-Instruct,7B,27,all,4.067244497593492,11.083352868274554,162.21084867950472,234.08820051461132,3.88833333652777,11.115874343427391
Qwen/Qwen2.5-7B-Instruct,7B,27,attention,6.441674829593727,14.016324770745046,187.04003898969486,303.62556626013264,6.436313989040043,14.003151634565153
Qwen/Qwen2.5-7B-Instruct,7B,27,mlp,0.0169043820351362,0.0005765524790968223,139.2897446183923,4.750711821678861,0.016904382656017902,0.0005765532176598773
Qwen/Qwen2.5-7B-Instruct,7B,27,norm,1.8322485089302063,0.3281714320182799,109.69033868550795,19.646481003830075,0.7775444835424423,0.43059219419956213
